,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__l2_regularization,param_classifier__learning_rate,param_classifier__max_bins,param_classifier__max_leaf_nodes,param_classifier__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
294,0.940019941329956,0.012937377181558163,0.1221707820892334,0.0030386458610541763,0.0006629937917673292,0.034666858588825386,15,17,52,"{'classifier__l2_regularization': np.float64(0.0006629937917673292), 'classifier__learning_rate': np.float64(0.034666858588825386), 'classifier__max_bins': np.int64(15), 'classifier__max_leaf_nodes': np.int64(17), 'classifier__min_samples_leaf': np.int64(52)}",0.8431827487375461,0.8527163527163527,0.8497133497133497,0.8445263445263446,0.8461643461643462,0.8472606283715878,0.003495368800009511,102
295,0.5919648170471191,0.014709959098932482,0.08973331451416015,0.0027040090857101623,93.72318974267127,0.15191589544785367,23,3,28,"{'classifier__l2_regularization': np.float64(93.72318974267127), 'classifier__learning_rate': np.float64(0.15191589544785367), 'classifier__max_bins': np.int64(23), 'classifier__max_leaf_nodes': np.int64(3), 'classifier__min_samples_leaf': np.int64(28)}",0.8471407124334652,0.8549003549003549,0.8546273546273546,0.8491673491673492,0.852989352989353,0.8517650248235753,0.0030872120092327307,86
296,0.27716574668884275,0.024307500421749915,0.04637379646301269,0.0024093071559768923,0.004070053299335153,3.6684512974414742,42,62,26,"{'classifier__l2_regularization': np.float64(0.004070053299335153), 'classifier__learning_rate': np.float64(3.6684512974414742), 'classifier__max_bins': np.int64(42), 'classifier__max_leaf_nodes': np.int64(62), 'classifier__min_samples_leaf': np.int64(26)}",0.7799918111095947,0.7736827736827737,0.7807807807807807,0.6988806988806989,0.6663936663936664,0.7399459461695028,0.04797003427621087,422
297,0.8945199966430664,0.1798519750002159,0.1461766242980957,0.04393757666499217,5.214409318718419,0.003325003422656426,2,11,9,"{'classifier__l2_regularization': np.float64(5.214409318718419), 'classifier__learning_rate': np.float64(0.003325003422656426), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(11), 'classifier__min_samples_leaf': np.int64(9)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
298,0.588127326965332,0.069888146876787,0.09468202590942383,0.01903220937314913,6.265962221929405e-06,0.3572686972049589,15,31,3,"{'classifier__l2_regularization': np.float64(6.265962221929405e-06), 'classifier__learning_rate': np.float64(0.3572686972049589), 'classifier__max_bins': np.int64(15), 'classifier__max_leaf_nodes': np.int64(31), 'classifier__min_samples_leaf': np.int64(3)}",0.8414084891497202,0.8467103467103467,0.8445263445263446,0.8431613431613432,0.8419328419328419,0.8435478730961193,0.0019127645134410594,121
299,0.36425414085388186,0.032737545885799454,0.0564765453338623,0.007136267106025767,0.25964992869908876,4.755210438698668,37,145,11,"{'classifier__l2_regularization': np.float64(0.25964992869908876), 'classifier__learning_rate': np.float64(4.755210438698668), 'classifier__max_bins': np.int64(37), 'classifier__max_leaf_nodes': np.int64(145), 'classifier__min_samples_leaf': np.int64(11)}",0.5556162140030025,0.7005187005187005,0.7440622440622441,0.7304122304122305,0.7152607152607152,0.6891740208513786,0.06835234030688184,452
300,0.8381903171539307,0.023322407293110994,0.1141481876373291,0.002776634348780171,0.1762595362890456,0.006621746117353877,10,12,4,"{'classifier__l2_regularization': np.float64(0.1762595362890456), 'classifier__learning_rate': np.float64(0.006621746117353877), 'classifier__max_bins': np.int64(10), 'classifier__max_leaf_nodes': np.int64(12), 'classifier__min_samples_leaf': np.int64(4)}",0.7739866248123379,0.773955773955774,0.7769587769587769,0.7757302757302758,0.7772317772317773,0.7755726457377883,0.0014020457215167903,301
301,0.3146787166595459,0.020855699741338204,0.050937557220458986,0.0013029691227976093,0.021687723875335862,0.7906272703397957,16,39,4,"{'classifier__l2_regularization': np.float64(0.021687723875335862), 'classifier__learning_rate': np.float64(0.7906272703397957), 'classifier__max_bins': np.int64(16), 'classifier__max_leaf_nodes': np.int64(39), 'classifier__min_samples_leaf': np.int64(4)}",0.8304899686092534,0.8419328419328419,0.8432978432978433,0.8344253344253344,0.8316953316953317,0.836368263992121,0.005275399988110189,159
302,0.28101396560668945,0.013335713910717523,0.04813675880432129,0.00347820572156426,0.012042050532877385,8.09639699815798,149,137,7,"{'classifier__l2_regularization': np.float64(0.012042050532877385), 'classifier__learning_rate': np.float64(8.09639699815798), 'classifier__max_bins': np.int64(149), 'classifier__max_leaf_nodes': np.int64(137), 'classifier__min_samples_leaf': np.int64(7)}",0.7535143987989628,0.6096096096096096,0.4892164892164892,0.7704067704067704,0.26057876057876056,0.5766652057221185,0.18839038380328077,483
303,0.8030440330505371,0.006368032386678717,0.11794085502624511,0.0023209473030189423,28.32792863730377,0.06898886035193372,118,10,2,"{'classifier__l2_regularization': np.float64(28.32792863730377), 'classifier__learning_rate': np.float64(0.06898886035193372), 'classifier__max_bins': np.int64(118), 'classifier__max_leaf_nodes': np.int64(10), 'classifier__min_samples_leaf': np.int64(2)}",0.8573768254401528,0.8625443625443625,0.8666393666393667,0.8615888615888616,0.8618618618618619,0.862002255614921,0.0029455691437927567,22
304,1.5792548179626464,0.30511311927713824,0.17222743034362792,0.06637148781754824,12.551298890403812,0.0011802326374608962,10,57,29,"{'classifier__l2_regularization': np.float64(12.551298890403812), 'classifier__learning_rate': np.float64(0.0011802326374608962), 'classifier__max_bins': np.int64(10), 'classifier__max_leaf_nodes': np.int64(57), 'classifier__min_samples_leaf': np.int64(29)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,312
305,0.6436057567596436,0.15120814498104762,0.09130487442016602,0.022900581133786114,0.9759328939648486,0.011476791276043893,25,2,2,"{'classifier__l2_regularization': np.float64(0.9759328939648486), 'classifier__learning_rate': np.float64(0.011476791276043893), 'classifier__max_bins': np.int64(25), 'classifier__max_leaf_nodes': np.int64(2), 'classifier__min_samples_leaf': np.int64(2)}",0.7844957008325372,0.77996177996178,0.7794157794157794,0.7792792792792793,0.7811902811902812,0.7808685641359314,0.0019348534733207006,296
